year,week,county,place,mean_change
2020,14,Cochise County,parks,-19.857142857142858
2020,14,Cochise County,residential,12.142857142857142
2020,14,Cochise County,retail and recreation,-37.42857142857143
2020,14,Cochise County,transit stations,-29.428571428571427
2020,14,Cochise County,workplaces,-37
2020,14,Coconino County,grocery and pharmacy,-17.142857142857142
2020,14,Coconino County,parks,-27.142857142857142
2020,14,Coconino County,residential,17.285714285714285
2020,14,Coconino County,retail and recreation,-50.42857142857143
2020,14,Coconino County,transit stations,-33.42857142857143
2020,14,Coconino County,workplaces,-46.42857142857143
2020,14,Gila County,grocery and pharmacy,11.857142857142858
2020,14,Gila County,parks,41.857142857142854
2020,14,Gila County,residential,10.2
2020,14,Gila County,retail and recreation,-25.285714285714285
2020,14,Gila County,workplaces,-31.428571428571427
2020,14,Graham County,grocery and pharmacy,12.6
2020,14,Graham County,residential,11
2020,14,Graham County,retail and recreation,-23.857142857142858
2020,14,Graham County,workplaces,-28.571428571428573
2020,14,Greenlee County,grocery and pharmacy,-14.8
2020,14,Greenlee County,retail and recreation,-58
2020,14,Greenlee County,workplaces,-30.8
2020,14,La Paz County,grocery and pharmacy,-37.57142857142857
2020,14,La Paz County,parks,-57.42857142857143
2020,14,La Paz County,retail and recreation,-58.142857142857146
2020,14,La Paz County,transit stations,-41.142857142857146
2020,14,La Paz County,workplaces,-23.428571428571427
2020,14,Maricopa County,grocery and pharmacy,-17.428571428571427
2020,14,Maricopa County,parks,-21.285714285714285
2020,14,Maricopa County,residential,17.428571428571427
2020,14,Maricopa County,retail and recreation,-40.142857142857146
2020,14,Maricopa County,transit stations,-44
2020,14,Maricopa County,workplaces,-45.42857142857143
2020,14,Mohave County,grocery and pharmacy,-8.714285714285714
2020,14,Mohave County,parks,-17.857142857142858
2020,14,Mohave County,residential,10
2020,14,Mohave County,retail and recreation,-34.857142857142854
2020,14,Mohave County,transit stations,-22.428571428571427
2020,14,Mohave County,workplaces,-35.57142857142857
2020,14,Navajo County,grocery and pharmacy,-9.571428571428571
2020,14,Navajo County,parks,2.142857142857143
2020,14,Navajo County,residential,12.571428571428571
2020,14,Navajo County,retail and recreation,-29.571428571428573
2020,14,Navajo County,transit stations,-9.714285714285714
2020,14,Navajo County,workplaces,-37
2020,14,Pima County,grocery and pharmacy,-13.285714285714286
2020,14,Pima County,parks,-25.285714285714285
2020,14,Pima County,residential,16.142857142857142
2020,14,Pima County,retail and recreation,-41.57142857142857
2020,14,Pima County,transit stations,-42.57142857142857
2020,14,Pima County,workplaces,-44
2020,14,Pinal County,grocery and pharmacy,-20.285714285714285
2020,14,Pinal County,parks,-26.714285714285715
2020,14,Pinal County,residential,13.571428571428571
2020,14,Pinal County,retail and recreation,-30.428571428571427
2020,14,Pinal County,transit stations,-28.142857142857142
2020,14,Pinal County,workplaces,-39.857142857142854
2020,14,Santa Cruz County,grocery and pharmacy,-37.714285714285715
2020,14,Santa Cruz County,parks,-44
2020,14,Santa Cruz County,residential,17
2020,14,Santa Cruz County,retail and recreation,-53.714285714285715
2020,14,Santa Cruz County,transit stations,-21.714285714285715
2020,14,Santa Cruz County,workplaces,-37.42857142857143
2020,14,Yavapai County,grocery and pharmacy,-11
2020,14,Yavapai County,parks,-11.285714285714286
2020,14,Yavapai County,residential,11
2020,14,Yavapai County,retail and recreation,-39.857142857142854
2020,14,Yavapai County,transit stations,-27.857142857142858
2020,14,Yavapai County,workplaces,-38.142857142857146
2020,14,Yuma County,grocery and pharmacy,-21
2020,14,Yuma County,parks,-42.57142857142857
2020,14,Yuma County,residential,13.285714285714286
2020,14,Yuma County,retail and recreation,-45.42857142857143
2020,14,Yuma County,transit stations,-48.285714285714285
2020,14,Yuma County,workplaces,-33.714285714285715
2020,15,Apache County,grocery and pharmacy,-15.857142857142858
2020,15,Apache County,parks,-45.714285714285715
2020,15,Apache County,residential,16.8
2020,15,Apache County,retail and recreation,-45.833333333333336
2020,15,Apache County,transit stations,-25.142857142857142
2020,15,Apache County,workplaces,-44.142857142857146
2020,15,Cochise County,grocery and pharmacy,-20.142857142857142
2020,15,Cochise County,parks,-29.857142857142858
2020,15,Cochise County,residential,12.571428571428571
2020,15,Cochise County,retail and recreation,-40.142857142857146
2020,15,Cochise County,transit stations,-31.285714285714285
2020,15,Cochise County,workplaces,-40.42857142857143
2020,15,Coconino County,grocery and pharmacy,-20.571428571428573
2020,15,Coconino County,parks,-36.285714285714285
2020,15,Coconino County,residential,18.571428571428573
2020,15,Coconino County,retail and recreation,-52.285714285714285
2020,15,Coconino County,transit stations,-40.57142857142857
2020,15,Coconino County,workplaces,-48.714285714285715
2020,15,Gila County,grocery and pharmacy,7.857142857142857
2020,15,Gila County,parks,36.57142857142857
2020,15,Gila County,residential,11.2
2020,15,Gila County,retail and recreation,-28.142857142857142
2020,15,Gila County,workplaces,-33.142857142857146
2020,15,Graham County,grocery and pharmacy,-0.75
2020,15,Graham County,residential,10.666666666666666
2020,15,Graham County,retail and recreation,-24
2020,15,Graham County,workplaces,-29.714285714285715
2020,15,Greenlee County,workplaces,-33.6
2020,15,La Paz County,grocery and pharmacy,-42.285714285714285
2020,15,La Paz County,parks,-64.71428571428571
2020,15,La Paz County,retail and recreation,-62.142857142857146
2020,15,La Paz County,transit stations,-43
2020,15,La Paz County,workplaces,-25.142857142857142
2020,15,Maricopa County,grocery and pharmacy,-18.142857142857142
2020,15,Maricopa County,parks,-21.857142857142858
2020,15,Maricopa County,residential,17.428571428571427
2020,15,Maricopa County,retail and recreation,-41.285714285714285
2020,15,Maricopa County,transit stations,-44.285714285714285
2020,15,Maricopa County,workplaces,-47.285714285714285
2020,15,Mohave County,grocery and pharmacy,-13.714285714285714
2020,15,Mohave County,parks,-25.857142857142858
2020,15,Mohave County,residential,10.857142857142858
2020,15,Mohave County,retail and recreation,-37.714285714285715
2020,15,Mohave County,transit stations,-26.142857142857142
2020,15,Mohave County,workplaces,-37
2020,15,Navajo County,grocery and pharmacy,-14.714285714285714
2020,15,Navajo County,parks,-1.5714285714285714
2020,15,Navajo County,residential,13.857142857142858
2020,15,Navajo County,retail and recreation,-32.857142857142854
2020,15,Navajo County,transit stations,-18.142857142857142
2020,15,Navajo County,workplaces,-39
2020,15,Pima County,grocery and pharmacy,-15.714285714285714
2020,15,Pima County,parks,-28.428571428571427
2020,15,Pima County,residential,16.142857142857142
2020,15,Pima County,retail and recreation,-43.57142857142857
2020,15,Pima County,transit stations,-42.57142857142857
2020,15,Pima County,workplaces,-46.142857142857146
2020,15,Pinal County,grocery and pharmacy,-18
2020,15,Pinal County,parks,-33.857142857142854
2020,15,Pinal County,residential,13.857142857142858
2020,15,Pinal County,retail and recreation,-32.42857142857143
2020,15,Pinal County,transit stations,-32.285714285714285
2020,15,Pinal County,workplaces,-41.142857142857146
2020,15,Santa Cruz County,grocery and pharmacy,-37.714285714285715
2020,15,Santa Cruz County,parks,-43.42857142857143
2020,15,Santa Cruz County,residential,18.6
2020,15,Santa Cruz County,retail and recreation,-55
2020,15,Santa Cruz County,transit stations,-19.428571428571427
2020,15,Santa Cruz County,workplaces,-41.285714285714285
2020,15,Yavapai County,grocery and pharmacy,-13.428571428571429
2020,15,Yavapai County,parks,-24.714285714285715
2020,15,Yavapai County,residential,12.142857142857142
2020,15,Yavapai County,retail and recreation,-42.57142857142857
2020,15,Yavapai County,transit stations,-31
2020,15,Yavapai County,workplaces,-40.142857142857146
2020,15,Yuma County,grocery and pharmacy,-29.571428571428573
2020,15,Yuma County,parks,-49.857142857142854
2020,15,Yuma County,residential,14.857142857142858
2020,15,Yuma County,retail and recreation,-49.57142857142857
2020,15,Yuma County,transit stations,-51.42857142857143
2020,15,Yuma County,workplaces,-37.142857142857146
2020,16,Apache County,grocery and pharmacy,-12.714285714285714
2020,16,Apache County,parks,-31.285714285714285
2020,16,Apache County,residential,14.8
2020,16,Apache County,retail and recreation,-43.5
2020,16,Apache County,transit stations,-17.142857142857142
2020,16,Apache County,workplaces,-43.142857142857146
2020,16,Cochise County,grocery and pharmacy,-20.571428571428573
2020,16,Cochise County,parks,-17
2020,16,Cochise County,residential,12.428571428571429
2020,16,Cochise County,retail and recreation,-33.285714285714285
2020,16,Cochise County,transit stations,-8.571428571428571
2020,16,Cochise County,workplaces,-36.857142857142854
2020,16,Coconino County,grocery and pharmacy,-15.857142857142858
2020,16,Coconino County,parks,-16.428571428571427
2020,16,Coconino County,residential,16.428571428571427
2020,16,Coconino County,retail and recreation,-45.142857142857146
2020,16,Coconino County,transit stations,-31.428571428571427
2020,16,Coconino County,workplaces,-45.285714285714285
2020,16,Gila County,grocery and pharmacy,19.142857142857142
2020,16,Gila County,parks,6.571428571428571
2020,16,Gila County,residential,10.2
2020,16,Gila County,retail and recreation,-9.857142857142858
2020,16,Gila County,workplaces,-30.857142857142858
2020,16,Graham County,grocery and pharmacy,10.666666666666666
2020,16,Graham County,residential,10.5
2020,16,Graham County,retail and recreation,-14.333333333333334
2020,16,Graham County,workplaces,-25.571428571428573
2020,16,Greenlee County,workplaces,-34
2020,16,La Paz County,grocery and pharmacy,-36
2020,16,La Paz County,parks,-56.42857142857143
2020,16,La Paz County,retail and recreation,-55.42857142857143
2020,16,La Paz County,transit stations,-39.285714285714285
2020,16,La Paz County,workplaces,-22.285714285714285
2020,16,Maricopa County,grocery and pharmacy,-15.285714285714286
2020,16,Maricopa County,parks,-16.714285714285715
2020,16,Maricopa County,residential,16.571428571428573
2020,16,Maricopa County,retail and recreation,-35.857142857142854
2020,16,Maricopa County,transit stations,-41.42857142857143
2020,16,Maricopa County,workplaces,-44.42857142857143
2020,16,Mohave County,grocery and pharmacy,-7.714285714285714
2020,16,Mohave County,parks,1.5714285714285714
2020,16,Mohave County,residential,9.571428571428571
2020,16,Mohave County,retail and recreation,-24
2020,16,Mohave County,transit stations,-20.285714285714285
2020,16,Mohave County,workplaces,-33.42857142857143
2020,16,Navajo County,grocery and pharmacy,-10.428571428571429
2020,16,Navajo County,parks,25.285714285714285
2020,16,Navajo County,residential,12.571428571428571
2020,16,Navajo County,retail and recreation,-18.714285714285715
2020,16,Navajo County,transit stations,-12.857142857142858
2020,16,Navajo County,workplaces,-36
2020,16,Pima County,grocery and pharmacy,-14.571428571428571
2020,16,Pima County,parks,-21.857142857142858
2020,16,Pima County,residential,15.571428571428571
2020,16,Pima County,retail and recreation,-37.42857142857143
2020,16,Pima County,transit stations,-39.142857142857146
2020,16,Pima County,workplaces,-43
2020,16,Pinal County,grocery and pharmacy,-12.857142857142858
2020,16,Pinal County,parks,-31.428571428571427
2020,16,Pinal County,residential,12.857142857142858
2020,16,Pinal County,retail and recreation,-22.571428571428573
2020,16,Pinal County,transit stations,-26.714285714285715
2020,16,Pinal County,workplaces,-38.142857142857146
2020,16,Santa Cruz County,grocery and pharmacy,-34.57142857142857
2020,16,Santa Cruz County,parks,-27
2020,16,Santa Cruz County,residential,16.8
2020,16,Santa Cruz County,retail and recreation,-46.714285714285715
2020,16,Santa Cruz County,transit stations,-13.428571428571429
2020,16,Santa Cruz County,workplaces,-36.57142857142857
2020,16,Yavapai County,grocery and pharmacy,-10.714285714285714
2020,16,Yavapai County,parks,0.7142857142857143
2020,16,Yavapai County,residential,10.857142857142858
2020,16,Yavapai County,retail and recreation,-32.142857142857146
2020,16,Yavapai County,transit stations,-22.285714285714285
2020,16,Yavapai County,workplaces,-36.285714285714285
2020,16,Yuma County,grocery and pharmacy,-28.857142857142858
2020,16,Yuma County,parks,-42
2020,16,Yuma County,residential,14.428571428571429
2020,16,Yuma County,retail and recreation,-43.142857142857146
2020,16,Yuma County,transit stations,-53.142857142857146
2020,16,Yuma County,workplaces,-34.42857142857143
2020,17,Apache County,grocery and pharmacy,-13.428571428571429
2020,17,Apache County,parks,-14.285714285714286
2020,17,Apache County,residential,13
2020,17,Apache County,retail and recreation,-41.833333333333336
2020,17,Apache County,transit stations,-11.857142857142858
2020,17,Apache County,workplaces,-42
2020,17,Cochise County,grocery and pharmacy,-17.857142857142858
2020,17,Cochise County,parks,-22.714285714285715
2020,17,Cochise County,residential,10.857142857142858
2020,17,Cochise County,retail and recreation,-31.714285714285715
2020,17,Cochise County,transit stations,-1
2020,17,Cochise County,workplaces,-36.42857142857143
2020,17,Coconino County,grocery and pharmacy,-6.857142857142857
2020,17,Coconino County,parks,12.142857142857142
2020,17,Coconino County,residential,14.142857142857142
2020,17,Coconino County,retail and recreation,-39.857142857142854
2020,17,Coconino County,transit stations,-28
2020,17,Coconino County,workplaces,-44.42857142857143
2020,17,Gila County,grocery and pharmacy,34.57142857142857
2020,17,Gila County,parks,14.285714285714286
2020,17,Gila County,residential,8.8
2020,17,Gila County,retail and recreation,-1.5714285714285714
2020,17,Gila County,workplaces,-30.857142857142858
2020,17,Graham County,grocery and pharmacy,6.333333333333333
2020,17,Graham County,residential,8.75
2020,17,Graham County,retail and recreation,-16
2020,17,Graham County,workplaces,-28
2020,17,Greenlee County,workplaces,-33.8
2020,17,La Paz County,grocery and pharmacy,-38.857142857142854
2020,17,La Paz County,parks,-59.285714285714285
2020,17,La Paz County,retail and recreation,-55.285714285714285
2020,17,La Paz County,transit stations,-33.57142857142857
2020,17,La Paz County,workplaces,-22.285714285714285
2020,17,Maricopa County,grocery and pharmacy,-13.428571428571429
2020,17,Maricopa County,parks,-24.142857142857142
2020,17,Maricopa County,residential,15.142857142857142
2020,17,Maricopa County,retail and recreation,-36
