year,name,sex,count
1989,Daniel,F,188
1989,Brandon,F,135
1989,Elsie,F,129
1989,Nicholas,F,121
1989,Spencer,F,103
1989,Sean,F,88
1989,Thomas,F,70
1989,Paul,F,43
1989,Kendyl,F,33
1989,Aliyah,F,26
1989,Edward,F,25
1989,Gary,F,16
1989,Alan,F,15
1989,Eri,F,14
1989,Ethan,F,13
1989,Karan,F,10
1989,Tanner,F,10
1989,Orlando,F,8
1989,Dane,F,6
1989,Daniel,M,35007
1989,Justin,M,32848
1989,Nicholas,M,28231
1989,Brandon,M,23311
1989,Thomas,M,18437
1989,Alexander,M,14522
1989,Sean,M,11897
1989,Paul,M,9029
1989,Alex,M,6541
1989,Edward,M,5850
1989,Christian,M,4623
1989,Ethan,M,4057
1989,Spencer,M,3127
1989,Gary,M,3126
1989,Alan,M,2733
1989,Lee,M,1546
1989,Tanner,M,1236
1989,Orlando,M,839
1989,Dane,M,682
1989,Nolan,M,617
1989,Ali,M,384
1989,Nick,M,250
1989,Sarah,M,146
1989,Tim,M,96
1989,Sara,M,50
1989,Vishal,M,48
1989,Adriana,M,32
1989,Rhys,M,32
1989,Alyssa,M,30
1989,Kristina,M,25
1989,Ed,M,23
1989,Karan,M,22
1989,Avram,M,10
1989,Tina,M,7
1989,Eri,M,6
1989,Hayley,M,6
1990,Sarah,F,25821
1990,Alyssa,F,11263
1990,Sara,F,8979
1990,Kristina,F,4389
1990,Adriana,F,2149
1990,Tina,F,1180
1990,Hayley,F,1053
1990,Kristi,F,1041
1990,Christian,F,863
1990,Ali,F,308
1990,Alex,F,250
1990,Alexander,F,223
1990,Lee,F,197
1990,Daniel,F,148
1990,Elsie,F,143
1990,Justin,F,139
1990,Spencer,F,137
1990,Brandon,F,85
1990,Nicholas,F,70
1990,Sean,F,52
1990,Aliyah,F,45
1990,Thomas,F,44
1990,Kendyl,F,42
1990,Paul,F,31
1990,Edward,F,19
1990,Ethan,F,17
1990,Alan,F,15
1990,Eri,F,15
1990,Gary,F,15
1990,Tanner,F,9
1990,Bergen,F,7
1990,Nolan,F,6
1990,Dane,F,5
1990,Orlando,F,5
1990,Daniel,M,33824
1990,Justin,M,30648
1990,Nicholas,M,27916
1990,Brandon,M,22164
1990,Thomas,M,18225
1990,Alexander,M,16193
1990,Sean,M,12016
1990,Paul,M,8582
1990,Ethan,M,6990
1990,Alex,M,6945
1990,Christian,M,6779
1990,Edward,M,5744
1990,Spencer,M,3419
1990,Gary,M,3069
1990,Alan,M,2640
1990,Lee,M,1451
1990,Tanner,M,1387
1990,Nolan,M,845
1990,Orlando,M,800
1990,Dane,M,739
1990,Ali,M,440
1990,Nick,M,232
1990,Tim,M,75
1990,Sarah,M,57
1990,Rhys,M,51
1990,Vishal,M,43
1990,Karan,M,37
1990,Sara,M,28
1990,Ed,M,25
1990,Adriana,M,18
1990,Alyssa,M,16
1990,Kristina,M,13
1990,Avram,M,10
1990,Eri,M,9
1990,Tina,M,7
1991,Sarah,F,25229
1991,Alyssa,F,10677
1991,Sara,F,8844
1991,Kristina,F,3876
1991,Adriana,F,2242
1991,Hayley,F,1754
1991,Tina,F,1025
1991,Christian,F,936
1991,Kristi,F,918
1991,Alex,F,369
1991,Ali,F,300
1991,Alexander,F,194
1991,Daniel,F,166
1991,Lee,F,162
1991,Elsie,F,134
1991,Spencer,F,131
1991,Justin,F,106
1991,Nicholas,F,81
1991,Sean,F,76
1991,Brandon,F,63
1991,Aliyah,F,48
1991,Thomas,F,41
1991,Tanner,F,38
1991,Kendyl,F,37
1991,Paul,F,25
1991,Edward,F,19
1991,Alan,F,16
1991,Ethan,F,15
1991,Bergen,F,11
1991,Eri,F,10
1991,Gary,F,7
1991,Nolan,F,7
1991,Dane,F,6
1991,Karan,F,6
1991,Orlando,F,6
1991,Daniel,M,30925
1991,Nicholas,M,27357
1991,Justin,M,26793
1991,Brandon,M,26019
1991,Alexander,M,17638
1991,Thomas,M,16786
1991,Sean,M,11181
1991,Christian,M,9444
1991,Paul,M,7676
1991,Alex,M,6675
1991,Ethan,M,6128
1991,Edward,M,5573
1991,Spencer,M,3564
1991,Gary,M,2677
1991,Alan,M,2544
1991,Tanner,M,2272
1991,Lee,M,1299
1991,Nolan,M,1055
1991,Orlando,M,787
1991,Dane,M,579
1991,Ali,M,424
1991,Nick,M,195
1991,Tim,M,68
1991,Vishal,M,54
1991,Rhys,M,52
1991,Sarah,M,37
1991,Karan,M,34
1991,Adriana,M,23
1991,Sara,M,22
1991,Ed,M,21
1991,Alyssa,M,16
1991,Avram,M,13
1991,Eri,M,9
1991,Arnav,M,5
1992,Sarah,F,24635
1992,Alyssa,F,10164
1992,Sara,F,8444
1992,Kristina,F,3466
1992,Hayley,F,2437
1992,Adriana,F,2203
1992,Christian,F,987
1992,Kristi,F,916
1992,Tina,F,890
1992,Alex,F,366
1992,Ali,F,268
1992,Alexander,F,209
1992,Lee,F,156
1992,Elsie,F,152
1992,Daniel,F,147
1992,Spencer,F,131
1992,Brandon,F,96
1992,Sean,F,96
1992,Justin,F,87
1992,Nicholas,F,80
1992,Kendyl,F,76
1992,Aliyah,F,56
1992,Tanner,F,56
1992,Thomas,F,35
1992,Eri,F,24
1992,Edward,F,18
1992,Alan,F,15
1992,Paul,F,15
1992,Dane,F,14
1992,Gary,F,14
1992,Ethan,F,13
1992,Karan,F,12
1992,Bergen,F,10
1992,Orlando,F,6
1992,Brandon,M,29623
1992,Daniel,M,29154
1992,Nicholas,M,27762
1992,Justin,M,23618
1992,Alexander,M,20070
1992,Thomas,M,15284
1992,Christian,M,11955
1992,Sean,M,11064
1992,Alex,M,7351
1992,Paul,M,6999
1992,Edward,M,5232
1992,Ethan,M,4906
1992,Spencer,M,3695
1992,Tanner,M,3641
1992,Alan,M,2607
1992,Gary,M,2393
1992,Nolan,M,1163
1992,Lee,M,1130
1992,Orlando,M,663
1992,Dane,M,552
1992,Ali,M,447
1992,Nick,M,226
1992,Tim,M,78
1992,Sarah,M,53
1992,Karan,M,39
1992,Rhys,M,39
1992,Vishal,M,35
1992,Ed,M,26
1992,Adriana,M,14
1992,Sara,M,13
1992,Kaiden,M,12
1992,Alyssa,M,11
1992,Kendyl,M,9
1992,Avram,M,8
1992,Eri,M,7
1992,Hayley,M,6
1993,Sarah,F,24254
1993,Alyssa,F,11031
1993,Sara,F,7901
1993,Kristina,F,3091
1993,Hayley,F,2617
1993,Adriana,F,2076
1993,Christian,F,876
1993,Tina,F,806
1993,Kristi,F,652
1993,Alex,F,424
1993,Ali,F,301
1993,Alexander,F,178
1993,Lee,F,159
1993,Elsie,F,144
1993,Spencer,F,143
1993,Daniel,F,130
1993,Kendyl,F,106
1993,Brandon,F,101
1993,Tanner,F,101
1993,Nicholas,F,91
1993,Justin,F,74
1993,Sean,F,73
1993,Aliyah,F,66
1993,Thomas,F,29
1993,Edward,F,18
1993,Alan,F,11
1993,Dane,F,11
1993,Eri,F,10
1993,Gary,F,9
1993,Paul,F,9
1993,Ethan,F,8
1993,Bergen,F,6
1993,Brandon,M,28733
1993,Daniel,M,28688
1993,Nicholas,M,28107
1993,Justin,M,21541
1993,Alexander,M,20526
1993,Thomas,M,14865
1993,Christian,M,11886
1993,Sean,M,10175
1993,Alex,M,7639
1993,Paul,M,6481
1993,Edward,M,4790
1993,Ethan,M,4163
1993,Spencer,M,3883
1993,Tanner,M,3768
1993,Alan,M,2562
1993,Gary,M,2065
1993,Nolan,M,1143
1993,Lee,M,989
1993,Orlando,M,692
1993,Dane,M,516
1993,Ali,M,442
1993,Nick,M,217
1993,Rhys,M,68
1993,Tim,M,64
1993,Vishal,M,56
1993,Sarah,M,46
1993,Karan,M,36
1993,Ed,M,21
1993,Alyssa,M,20
1993,Kaiden,M,20
1993,Sara,M,16
1993,Adriana,M,10
1993,Eri,M,10
1993,Tina,M,8
1993,Hayley,M,6
1993,Kristina,M,6
1993,Avram,M,5
1993,Kendyl,M,5
1994,Sarah,F,22293
1994,Alyssa,F,10602
1994,Sara,F,7219
1994,Kristina,F,2875
1994,Hayley,F,2362
1994,Adriana,F,2168
1994,Christian,F,770
1994,Aliyah,F,732
1994,Tina,F,720
1994,Kristi,F,572
1994,Alex,F,393
1994,Ali,F,314
1994,Alexander,F,164
1994,Elsie,F,149
1994,Spencer,F,139
1994,Daniel,F,130
1994,Lee,F,125
1994,Kendyl,F,114
1994,Tanner,F,95
1994,Brandon,F,94
1994,Nicholas,F,66
1994,Justin,F,64
1994,Sean,F,62
1994,Thomas,F,21
1994,Edward,F,18
1994,Ethan,F,16
1994,Eri,F,14
1994,Bergen,F,11
1994,Paul,F,10
1994,Alan,F,9
1994,Dane,F,9
1994,Karan,F,7
1994,Gary,F,5
1994,Nolan,F,5
1994,Orlando,F,5
1994,Rhys,F,5
1994,Brandon,M,29488
1994,Daniel,M,28059
1994,Nicholas,M,27762
1994,Justin,M,20940
1994,Alexander,M,20098
1994,Thomas,M,14909
1994,Christian,M,11986
1994,Sean,M,8837
1994,Alex,M,7240
1994,Paul,M,5797
1994,Edward,M,4523
1994,Ethan,M,4165
1994,Tanner,M,3922
1994,Spencer,M,3813
1994,Alan,M,2433
1994,Gary,M,1898
1994,Nolan,M,1112
1994,Lee,M,917
1994,Orlando,M,660
1994,Dane,M,521
1994,Ali,M,477
1994,Nick,M,197
1994,Tim,M,69
1994,Karan,M,61
1994,Vishal,M,59
1994,Rhys,M,57
1994,Sarah,M,44
1994,Kaiden,M,26
1994,Ed,M,22
1994,Adriana,M,21
1994,Eri,M,19
1994,Avram,M,18
1994,Sara,M,18
1994,Alyssa,M,8
1994,Arnav,M,7
1994,Kristina,M,7
1994,Kendyl,M,6
1994,Bergen,M,5
1995,Sarah,F,21392
1995,Alyssa,F,10100
1995,Sara,F,6694
1995,Kristina,F,2437
1995,Hayley,F,2359
1995,Adriana,F,2066
1995,Aliyah,F,785
1995,Christian,F,737
1995,Tina,F,625
1995,Kristi,F,441
1995,Alex,F,440
1995,Ali,F,291
1995,Elsie,F,169
1995,Alexander,F,143
1995,Spencer,F,123
1995,Tanner,F,110
1995,Kendyl,F,109
1995,Daniel,F,105
1995,Lee,F,102
1995,Brandon,F,86
1995,Justin,F,79
1995,Nicholas,F,56
1995,Sean,F,54
1995,Thomas,F,30
1995,Paul,F,12
1995,Ethan,F,11
1995,Karan,F,10
1995,Alan,F,9
1995,Edward,F,9
1995,Bergen,F,8
1995,Dane,F,8
1995,Eri,F,8
1995,Gary,F,8
1995,Orlando,F,6
1995,Nicholas,M,29157
1995,Brandon,M,26905
1995,Daniel,M,26727
1995,Justin,M,21580
1995,Alexander,M,19447
1995,Thomas,M,14163
1995,Christian,M,13810
1995,Sean,M,8164
1995,Alex,M,7424
1995,Paul,M,5416
1995,Ethan,M,4931
1995,Tanner,M,4320
1995,Edward,M,4142
1995,Spencer,M,3619
1995,Alan,M,2293
1995,Gary,M,1625
1995,Nolan,M,1066
1995,Lee,M,774
1995,Orlando,M,659
1995,Dane,M,517
1995,Ali,M,516
1995,Nick,M,216
1995,Karan,M,78
1995,Vishal,M,66
1995,Rhys,M,62
1995,Tim,M,51
1995,Kaiden,M,35
1995,Sarah,M,33
1995,Ed,M,24
1995,Eri,M,15
1995,Alyssa,M,12
1995,Avram,M,12
1995,Adriana,M,10
1995,Arnav,M,8
1995,Sara,M,8
1995,Kendyl,M,6
1995,Hayley,M,5
1996,Sarah,F,21040
1996,Alyssa,F,11021
1996,Sara,F,6288
1996,Hayley,F,2577
1996,Kristina,F,2180
1996,Adriana,F,2102
1996,Christian,F,720
1996,Aliyah,F,675
1996,Tina,F,577
1996,Kristi,F,404
1996,Alex,F,351
1996,Ali,F,325
1996,Elsie,F,128
1996,Spencer,F,114
1996,Kendyl,F,106
1996,Tanner,F,105
1996,Lee,F,94
1996,Alexander,F,92
1996,Brandon,F,81
1996,Daniel,F,76
1996,Justin,F,58
1996,Nicholas,F,52
1996,Sean,F,48
1996,Thomas,F,31
1996,Paul,F,13
1996,Edward,F,10
1996,Alan,F,9
1996,Bergen,F,8
1996,Dane,F,8
1996,Gary,F,8
1996,Rhys,F,8
1996,Ethan,F,7
1996,Karan,F,7
1996,Nolan,F,7
1996,Eri,F,6
1996,Orlando,F,5
1996,Nicholas,M,27720
1996,Brandon,M,25846
1996,Daniel,M,25120
1996,Justin,M,20007
1996,Alexander,M,17962
1996,Christian,M,15823
1996,Thomas,M,13801
1996,Sean,M,7896
1996,Alex,M,6912
1996,Ethan,M,5852
1996,Paul,M,4880
1996,Tanner,M,4180
1996,Edward,M,4075
1996,Spencer,M,3609
1996,Alan,M,2447
1996,Gary,M,1542
1996,Nolan,M,1106
1996,Lee,M,721
1996,Orlando,M,649
1996,Ali,M,529
1996,Dane,M,517
1996,Nick,M,173
1996,Rhys,M,76
1996,Karan,M,66
1996,Tim,M,61
1996,Vishal,M,51
1996,Kaiden,M,47
1996,Sarah,M,33
1996,Eri,M,15
1996,Arnav,M,11
1996,Avram,M,11
1996,Alyssa,M,10
1996,Sara,M,10
1996,Adriana,M,7
1996,Ed,M,7
1996,Kristina,M,5
1996,Tina,M,5
1997,Sarah,F,20712
1997,Alyssa,F,12648
1997,Sara,F,6158
1997,Adriana,F,2551
1997,Hayley,F,2353
1997,Kristina,F,1865
1997,Aliyah,F,897
1997,Christian,F,623
1997,Tina,F,501
1997,Alex,F,322
1997,Kristi,F,320
1997,Ali,F,303
1997,Elsie,F,138
1997,Tanner,F,117
1997,Spencer,F,115
1997,Kendyl,F,114
1997,Alexander,F,80
1997,Daniel,F,80
1997,Lee,F,72
1997,Brandon,F,58
1997,Sean,F,53
1997,Nicholas,F,51
1997,Justin,F,36
1997,Thomas,F,19
1997,Paul,F,14
1997,Dane,F,12
1997,Ethan,F,12
1997,Bergen,F,11
1997,Eri,F,11
1997,Kaiden,F,8
1997,Rhys,F,8
1997,Alan,F,7
1997,Gary,F,6
1997,Edward,F,5
1997,Karan,F,5
1997,Nolan,F,5
1997,Nicholas,M,27257
1997,Brandon,M,25194
1997,Daniel,M,23948
1997,Justin,M,18744
1997,Alexander,M,17111
1997,Christian,M,15058
1997,Thomas,M,12896
1997,Ethan,M,7806
1997,Sean,M,7744
1997,Alex,M,6854
1997,Paul,M,4752
1997,Tanner,M,4676
1997,Edward,M,3915
1997,Spencer,M,3766
1997,Alan,M,2177
1997,Gary,M,1326
1997,Nolan,M,1311
1997,Orlando,M,645
1997,Lee,M,615
1997,Ali,M,589
1997,Dane,M,505
1997,Nick,M,147
1997,Rhys,M,77
1997,Kaiden,M,57
1997,Tim,M,57
1997,Karan,M,53
1997,Vishal,M,51
1997,Ed,M,21
1997,Alyssa,M,19
1997,Sarah,M,17
1997,Eri,M,13
1997,Adriana,M,10
1997,Arnav,M,10
1997,Sara,M,8
1997,Bergen,M,6
1997,Avram,M,5
1997,Hayley,M,5
1998,Sarah,F,19892
1998,Alyssa,F,13709
1998,Sara,F,6008
1998,Adriana,F,2475
1998,Hayley,F,2084
1998,Kristina,F,1612
1998,Aliyah,F,878
1998,Christian,F,528
1998,Tina,F,431
1998,Alex,F,279
1998,Ali,F,269
1998,Kristi,F,258
1998,Spencer,F,161
1998,Elsie,F,151
1998,Tanner,F,123
1998,Kendyl,F,115
1998,Lee,F,87
1998,Alexander,F,82
1998,Daniel,F,74
1998,Brandon,F,53
1998,Justin,F,50
1998,Nicholas,F,38
1998,Sean,F,35
1998,Bergen,F,17
1998,Thomas,F,17
1998,Ethan,F,14
1998,Paul,F,11
1998,Edward,F,8
1998,Rhys,F,7
1998,Kaiden,F,6
1998,Alan,F,5
1998,Eri,F,5
1998,Nicholas,M,26633
1998,Brandon,M,23830
1998,Daniel,M,23161
1998,Justin,M,17971
1998,Alexander,M,17465
1998,Christian,M,14519
1998,Thomas,M,12887
1998,Ethan,M,10534
1998,Sean,M,7713
1998,Alex,M,6952
1998,Tanner,M,4703
1998,Spencer,M,4619
1998,Paul,M,4321
1998,Edward,M,3575
1998,Alan,M,2138
1998,Nolan,M,1364
1998,Gary,M,1345
1998,Orlando,M,629
1998,Ali,M,622
1998,Lee,M,607
1998,Dane,M,455
1998,Nick,M,179
1998,Rhys,M,98
1998,Kaiden,M,75
1998,Tim,M,61
1998,Vishal,M,61
1998,Karan,M,52
1998,Sarah,M,24
1998,Arnav,M,21
1998,Ed,M,16
1998,Sara,M,13
1998,Alyssa,M,9
1998,Avram,M,9
1998,Adriana,M,8
1998,Eri,M,6
1998,Bergen,M,5
1999,Sarah,F,19112
1999,Alyssa,F,14035
1999,Sara,F,5625
1999,Adriana,F,2304
1999,Hayley,F,2261
1999,Kristina,F,1453
1999,Aliyah,F,867
1999,Christian,F,479
1999,Tina,F,433
1999,Alex,F,278
1999,Ali,F,248
1999,Kristi,F,186
1999,Elsie,F,146
1999,Tanner,F,121
1999,Spencer,F,115
1999,Kendyl,F,100
1999,Alexander,F,96
1999,Lee,F,81
1999,Daniel,F,64
1999,Justin,F,51
1999,Brandon,F,43
1999,Nicholas,F,39
1999,Sean,F,38
1999,Bergen,F,21
1999,Thomas,F,19
1999,Rhys,F,16
1999,Ethan,F,15
1999,Karan,F,13
1999,Kaiden,F,11
1999,Eri,F,9
1999,Alan,F,8
1999,Paul,F,6
1999,Nicholas,M,25640
1999,Daniel,M,22702
1999,Brandon,M,21601
1999,Justin,M,18277
1999,Alexander,M,17416
1999,Christian,M,14781
1999,Thomas,M,12792
1999,Ethan,M,11443
1999,Sean,M,7205
1999,Alex,M,6827
1999,Tanner,M,4521
1999,Spencer,M,4192
1999,Paul,M,4020
1999,Edward,M,3596
1999,Alan,M,2248
1999,Nolan,M,1623
1999,Gary,M,1253
1999,Orlando,M,680
1999,Ali,M,649
1999,Dane,M,545
1999,Lee,M,510
1999,Nick,M,204
1999,Kaiden,M,133
1999,Rhys,M,116
1999,Tim,M,74
1999,Karan,M,73
1999,Vishal,M,64
1999,Arnav,M,28
1999,Ed,M,22
1999,Bergen,M,16
1999,Alyssa,M,14
1999,Sara,M,14
1999,Sarah,M,13
1999,Avram,M,12
1999,Adriana,M,6
1999,Eri,M,6
2000,Sarah,F,17708
2000,Alyssa,F,13553
2000,Sara,F,5321
2000,Adriana,F,2681
2000,Hayley,F,2300
2000,Kristina,F,1433
2000,Aliyah,F,1116
2000,Tina,F,454
2000,Christian,F,452
2000,Alex,F,238
2000,Ali,F,235
2000,Kristi,F,173
2000,Elsie,F,147
2000,Kendyl,F,145
2000,Tanner,F,102
2000,Spencer,F,99
2000,Lee,F,67
2000,Alexander,F,64
2000,Daniel,F,63
2000,Sean,F,50
2000,Justin,F,48
2000,Brandon,F,42
2000,Nicholas,F,39
2000,Thomas,F,23
2000,Ethan,F,21
2000,Kaiden,F,21
2000,Bergen,F,16
2000,Rhys,F,15
2000,Alan,F,12
2000,Edward,F,11
2000,Paul,F,9
2000,Dane,F,6
2000,Eri,F,6
2000,Karan,F,5
2000,Nicholas,M,24652
2000,Daniel,M,22332
2000,Brandon,M,20336
2000,Justin,M,17784
2000,Alexander,M,17289
2000,Christian,M,16057
2000,Ethan,M,15225
2000,Thomas,M,12639
2000,Sean,M,7317
2000,Alex,M,6747
2000,Tanner,M,4235
2000,Spencer,M,4043
2000,Paul,M,3795
2000,Edward,M,3483
2000,Alan,M,2415
2000,Nolan,M,2026
2000,Gary,M,1168
2000,Ali,M,683
2000,Orlando,M,634
2000,Dane,M,583
2000,Lee,M,502
2000,Nick,M,217
2000,Kaiden,M,192
2000,Rhys,M,134
2000,Tim,M,91
2000,Karan,M,50
2000,Vishal,M,48
2000,Arnav,M,41
2000,Sarah,M,26
2000,Bergen,M,23
2000,Ed,M,19
2000,Alyssa,M,15
2000,Avram,M,15
2000,Sara,M,11
2000,Eri,M,8
2000,Adriana,M,6
2000,Kendyl,M,6
2000,Hayley,M,5
2001,Sarah,F,15915
2001,Alyssa,F,13272
2001,Sara,F,5155
2001,Adriana,F,2640
2001,Hayley,F,1787
2001,Aliyah,F,1411
2001,Kristina,F,1283
2001,Christian,F,400
2001,Tina,F,396
2001,Alex,F,219
2001,Ali,F,202
2001,Elsie,F,152
2001,Kristi,F,134
2001,Kendyl,F,118
2001,Spencer,F,84
2001,Tanner,F,84
2001,Daniel,F,61
2001,Lee,F,56
2001,Alexander,F,50
2001,Brandon,F,40
2001,Justin,F,37
2001,Nicholas,F,35
2001,Sean,F,35
2001,Kaiden,F,25
2001,Bergen,F,24
2001,Ethan,F,21
2001,Rhys,F,20
2001,Thomas,F,15
2001,Edward,F,8
2001,Alan,F,7
2001,Nolan,F,7
2001,Paul,F,7
2001,Nicholas,M,22845
2001,Daniel,M,21000
2001,Ethan,M,17962
2001,Brandon,M,17892
2001,Alexander,M,16715
2001,Justin,M,16231
2001,Christian,M,15454
2001,Thomas,M,12147
2001,Sean,M,7223
2001,Alex,M,6614
2001,Tanner,M,3832
2001,Spencer,M,3732
2001,Paul,M,3522
2001,Edward,M,3376
2001,Alan,M,2643
2001,Nolan,M,2093
2001,Gary,M,1013
2001,Orlando,M,731
2001,Ali,M,715
2001,Dane,M,549
2001,Lee,M,513
2001,Kaiden,M,285
2001,Nick,M,198
2001,Rhys,M,145
2001,Tim,M,79
2001,Karan,M,77
2001,Arnav,M,70
2001,Vishal,M,60
2001,Bergen,M,24
2001,Sarah,M,22
2001,Ed,M,21
2001,Alyssa,M,13
2001,Eri,M,13
2001,Adriana,M,9
2001,Sara,M,7
2001,Avram,M,5
2002,Sarah,F,14766
2002,Alyssa,F,12847
2002,Sara,F,4942
2002,Adriana,F,2383
2002,Hayley,F,1670
2002,Aliyah,F,1607
2002,Kristina,F,1159
2002,Tina,F,380
2002,Christian,F,310
2002,Alex,F,226
2002,Ali,F,193
2002,Elsie,F,174
2002,Kristi,F,123
2002,Kendyl,F,120
2002,Spencer,F,90
2002,Alexander,F,84
2002,Tanner,F,67
2002,Lee,F,42
2002,Kaiden,F,40
2002,Nicholas,F,39
2002,Daniel,F,38
2002,Ethan,F,37
2002,Justin,F,33
2002,Brandon,F,32
2002,Sean,F,25
2002,Rhys,F,19
2002,Bergen,F,14
2002,Thomas,F,14
2002,Dane,F,11
2002,Nolan,F,8
2002,Alan,F,7
2002,Eri,F,7
2002,Edward,F,6
2002,Ethan,M,22112
2002,Nicholas,M,21390
2002,Daniel,M,21327
2002,Alexander,M,17716
2002,Brandon,M,16280
2002,Justin,M,14904
2002,Christian,M,14597
2002,Thomas,M,11293
2002,Sean,M,7028
2002,Alex,M,6806
2002,Spencer,M,3448
2002,Tanner,M,3446
2002,Paul,M,3262
2002,Edward,M,3243
2002,Alan,M,2624
2002,Nolan,M,2232
2002,Gary,M,1043
2002,Ali,M,870
2002,Orlando,M,708
2002,Dane,M,534
2002,Lee,M,439
2002,Kaiden,M,428
2002,Nick,M,200
2002,Rhys,M,144
2002,Arnav,M,107
2002,Tim,M,79
2002,Karan,M,60
2002,Vishal,M,53
2002,Sarah,M,22
2002,Ed,M,20
2002,Alyssa,M,19
2002,Bergen,M,19
2002,Adriana,M,9
2002,Eri,M,9
2002,Avram,M,8
2002,Aliyah,M,5
2002,Kendyl,M,5
2002,Sara,M,5
2003,Sarah,F,13773
2003,Alyssa,F,12750
2003,Sara,F,4762
2003,Adriana,F,2839
2003,Hayley,F,1866
2003,Aliyah,F,1392
2003,Kristina,F,1034
2003,Tina,F,378
2003,Christian,F,299
2003,Alex,F,220
2003,Ali,F,188
2003,Elsie,F,181
2003,Kendyl,F,162
2003,Kristi,F,108
2003,Tanner,F,63
2003,Alexander,F,55
2003,Spencer,F,54
2003,Daniel,F,53
2003,Nicholas,F,44
2003,Lee,F,43
2003,Kaiden,F,42
2003,Sean,F,35
2003,Justin,F,30
2003,Ethan,F,29
2003,Brandon,F,25
2003,Alan,F,17
2003,Thomas,F,16
2003,Bergen,F,14
2003,Rhys,F,14
2003,Nolan,F,10
2003,Paul,F,7
2003,Karan,F,6
2003,Dane,F,5
2003,Edward,F,5
2003,Ethan,M,21361
2003,Daniel,M,21060
2003,Nicholas,M,19696
2003,Alexander,M,17713
2003,Brandon,M,15241
2003,Christian,M,13905
2003,Justin,M,13652
2003,Thomas,M,10933
2003,Sean,M,7102
2003,Alex,M,6794
2003,Tanner,M,3390
2003,Paul,M,3251
2003,Edward,M,3113
2003,Alan,M,3097
2003,Spencer,M,2908
2003,Nolan,M,2217
2003,Gary,M,911
2003,Ali,M,810
2003,Kaiden,M,711
2003,Orlando,M,702
2003,Dane,M,574
2003,Lee,M,403
2003,Nick,M,203
2003,Arnav,M,158
2003,Rhys,M,152
2003,Tim,M,88
2003,Vishal,M,72
2003,Karan,M,68
2003,Bergen,M,27
2003,Sarah,M,26
2003,Ed,M,21
2003,Avram,M,14
2003,Alyssa,M,10
2003,Eri,M,9
2003,Kendyl,M,5
2003,Sara,M,5
2004,Sarah,F,12743
2004,Alyssa,F,12107
2004,Sara,F,4507
2004,Adriana,F,2830
2004,Aliyah,F,1529
2004,Hayley,F,1297
2004,Kristina,F,973
2004,Tina,F,351
2004,Christian,F,304
2004,Ali,F,284
2004,Alex,F,242
2004,Kendyl,F,212
2004,Elsie,F,210
2004,Ethan,F,126
2004,Alexander,F,115
2004,Kaiden,F,98
2004,Tanner,F,89
2004,Kristi,F,79
2004,Daniel,F,76
2004,Nicholas,F,72
2004,Spencer,F,69
2004,Brandon,F,59
2004,Justin,F,50
2004,Lee,F,43
2004,Thomas,F,39
2004,Sean,F,30
2004,Rhys,F,23
2004,Nolan,F,19
2004,Alan,F,17
2004,Bergen,F,14
2004,Edward,F,10
2004,Karan,F,9
2004,Paul,F,9
2004,Ethan,M,22208
2004,Daniel,M,20998
2004,Nicholas,M,18517
2004,Alexander,M,17924
2004,Brandon,M,14133
2004,Christian,M,13923
2004,Justin,M,11878
2004,Thomas,M,10501
2004,Alex,M,6811
2004,Sean,M,6769
2004,Tanner,M,3232
2004,Paul,M,3187
2004,Edward,M,3150
2004,Alan,M,3062
2004,Spencer,M,2664
2004,Nolan,M,2489
2004,Kaiden,M,1007
2004,Gary,M,925
2004,Orlando,M,779
2004,Ali,M,726
2004,Dane,M,537
2004,Lee,M,412
2004,Nick,M,208
2004,Arnav,M,194
2004,Rhys,M,180
2004,Karan,M,73
2004,Tim,M,60
2004,Sarah,M,53
2004,Vishal,M,49
2004,Alyssa,M,45
2004,Sara,M,24
2004,Bergen,M,19
2004,Ed,M,15
2004,Eri,M,13
2004,Hayley,M,13
2004,Aliyah,M,11
2004,Avram,M,10
2004,Adriana,M,8
2005,Sarah,F,11540
2005,Alyssa,F,10891
2005,Sara,F,4280
2005,Adriana,F,2706
2005,Aliyah,F,1462
2005,Hayley,F,1234
2005,Kristina,F,903
2005,Tina,F,331
2005,Elsie,F,270
2005,Ali,F,238
2005,Alex,F,229
2005,Christian,F,219
2005,Kendyl,F,197
2005,Kristi,F,94
2005,Kaiden,F,80
2005,Tanner,F,71
2005,Alexander,F,63
2005,Daniel,F,50
2005,Spencer,F,38
2005,Ethan,F,36
2005,Brandon,F,30
2005,Sean,F,27
2005,Nicholas,F,24
2005,Lee,F,22
2005,Rhys,F,20
2005,Justin,F,19
2005,Bergen,F,18
2005,Alan,F,13
2005,Thomas,F,10
2005,Nolan,F,7
2005,Paul,F,5
2005,Ethan,M,21315
2005,Daniel,M,20221
2005,Alexander,M,18127
2005,Nicholas,M,17075
2005,Christian,M,14207
2005,Brandon,M,12946
2005,Justin,M,10516
2005,Thomas,M,10038
2005,Alex,M,6486
2005,Sean,M,5997
2005,Alan,M,3205
2005,Paul,M,3140
2005,Tanner,M,3075
2005,Edward,M,2971
2005,Nolan,M,2718
2005,Spencer,M,2316
2005,Kaiden,M,1315
2005,Gary,M,877
2005,Orlando,M,813
2005,Ali,M,758
2005,Dane,M,560
2005,Lee,M,384
2005,Nick,M,233
